,close,high,low,open,time,volumefrom,volumeto,timestamp
60,1592.5,1628.25,1591.06,1628.23,1525698000,3393.3,5462942.32,2018-05-07 09:00:00
61,1606.27,1609.95,1562.58,1591.44,1525701600,7149.14,11345514.02,2018-05-07 10:00:00
62,1614.29,1619.76,1603.99,1606.27,1525705200,2804.87,4521096.56,2018-05-07 11:00:00
63,1622.12,1629.47,1614.3,1614.35,1525708800,2091.17,3392467.15,2018-05-07 12:00:00
64,1624.9,1638.59,1618.46,1622.07,1525712400,2191.6,3572263.78,2018-05-07 13:00:00
65,1636.32,1636.41,1624.67,1624.9,1525716000,1277.75,2087147.69,2018-05-07 14:00:00
66,1656.0,1667.61,1636.32,1636.32,1525719600,4860.86,8049351.71,2018-05-07 15:00:00
67,1666.41,1666.5,1641.47,1656.04,1525723200,2341.46,3880772.59,2018-05-07 16:00:00
68,1656.73,1683.95,1656.73,1666.41,1525726800,3848.66,6438854.29,2018-05-07 17:00:00
69,1628.35,1657.84,1620.09,1655.3,1525730400,4828.75,7909412.69,2018-05-07 18:00:00
70,1651.39,1652.09,1626.11,1628.35,1525734000,1932.35,3167569.07,2018-05-07 19:00:00
71,1658.8,1670.8,1647.27,1651.39,1525737600,3285.85,5444531.12,2018-05-07 20:00:00
72,1669.04,1673.78,1655.34,1658.07,1525741200,3120.89,5198556.68,2018-05-07 21:00:00
73,1685.81,1694.87,1668.41,1669.04,1525744800,5934.51,9997357.14,2018-05-07 22:00:00
74,1680.19,1690.16,1671.48,1685.8,1525748400,2633.77,4421475.11,2018-05-07 23:00:00
75,1668.81,1680.17,1667.25,1680.01,1525752000,1428.88,2393679.04,2018-05-08 00:00:00
76,1644.18,1668.81,1634.58,1668.81,1525755600,3571.5,5886521.05,2018-05-08 01:00:00
77,1637.95,1650.69,1632.72,1644.23,1525759200,1723.7,2827415.93,2018-05-08 02:00:00
78,1650.56,1650.56,1633.19,1637.95,1525762800,1589.85,2607580.93,2018-05-08 03:00:00
79,1647.62,1655.93,1643.73,1650.56,1525766400,1538.32,2535705.75,2018-05-08 04:00:00
80,1603.68,1647.47,1593.17,1647.46,1525770000,8177.6,13220411.76,2018-05-08 05:00:00
81,1600.48,1616.04,1598.67,1603.68,1525773600,3654.02,5867194.82,2018-05-08 06:00:00
82,1578.15,1616.49,1578.14,1600.38,1525777200,6774.04,10819832.45,2018-05-08 07:00:00
83,1579.36,1584.23,1558.02,1578.15,1525780800,9083.69,14242482.41,2018-05-08 08:00:00
84,1573.75,1595.28,1572.56,1579.26,1525784400,3399.83,5386443.02,2018-05-08 09:00:00
85,1572.52,1590.63,1571.24,1573.75,1525788000,3034.51,4798297.31,2018-05-08 10:00:00
86,1572.34,1577.06,1552.85,1572.51,1525791600,5745.84,8985765.08,2018-05-08 11:00:00
87,1557.54,1572.34,1554.94,1572.34,1525795200,1680.69,2630615.67,2018-05-08 12:00:00
88,1559.93,1570.02,1555.44,1557.41,1525798800,1278.9,1998605.91,2018-05-08 13:00:00
89,1585.25,1594.5,1550.7,1559.93,1525802400,4736.94,7465437.11,2018-05-08 14:00:00
90,1589.72,1593.01,1581.65,1585.25,1525806000,1757.71,2791306.27,2018-05-08 15:00:00
91,1568.32,1589.72,1564.29,1589.72,1525809600,2224.28,3509529.86,2018-05-08 16:00:00
92,1581.89,1585.44,1566.91,1568.32,1525813200,1308.74,2064389.75,2018-05-08 17:00:00
93,1596.24,1604.16,1581.45,1581.89,1525816800,2394.76,3828597.38,2018-05-08 18:00:00
94,1599.52,1614.95,1596.29,1596.29,1525820400,2239.62,3602635.88,2018-05-08 19:00:00
95,1572.34,1600.45,1569.94,1599.52,1525824000,2910.62,4605950.63,2018-05-08 20:00:00
96,1568.46,1581.86,1564.9,1572.34,1525827600,2232.21,3503184.08,2018-05-08 21:00:00
97,1508.72,1568.87,1503.66,1568.46,1525831200,7370.46,11270407.69,2018-05-08 22:00:00
98,1486.42,1510.48,1479.47,1508.72,1525834800,9274.0,13844432.76,2018-05-08 23:00:00
99,1502.97,1504.6,1459.67,1486.42,1525838400,7904.36,11696049.52,2018-05-09 00:00:00
100,1504.56,1505.41,1488.24,1502.97,1525842000,2638.51,3950508.39,2018-05-09 01:00:00
101,1518.61,1519.88,1499.22,1504.56,1525845600,4204.17,6348693.2,2018-05-09 02:00:00
102,1496.44,1518.81,1494.83,1518.61,1525849200,1961.82,2956121.49,2018-05-09 03:00:00
103,1526.92,1533.01,1495.87,1496.44,1525852800,3235.6,4917586.07,2018-05-09 04:00:00
104,1525.34,1539.01,1524.17,1527.09,1525856400,2346.71,3596650.77,2018-05-09 05:00:00
105,1545.77,1550.29,1516.56,1525.34,1525860000,2022.73,3100006.2,2018-05-09 06:00:00
106,1555.65,1566.19,1541.89,1545.83,1525863600,3448.59,5361743.23,2018-05-09 07:00:00
107,1566.42,1577.95,1554.9,1556.09,1525867200,5193.75,8151875.75,2018-05-09 08:00:00
108,1557.88,1566.42,1555.41,1566.42,1525870800,2243.43,3500806.85,2018-05-09 09:00:00
109,1570.1,1572.21,1549.16,1557.88,1525874400,2276.83,3550392.59,2018-05-09 10:00:00
110,1616.19,1628.84,1569.43,1570.2,1525878000,6488.83,10405708.07,2018-05-09 11:00:00
111,1641.51,1661.34,1613.6,1616.19,1525881600,8181.98,13456059.21,2018-05-09 12:00:00
112,1646.37,1676.39,1639.95,1641.36,1525885200,7067.73,11731845.25,2018-05-09 13:00:00
113,1632.27,1655.75,1623.2,1646.43,1525888800,3721.91,6104619.95,2018-05-09 14:00:00
114,1624.83,1636.19,1616.11,1632.3,1525892400,3277.27,5318210.25,2018-05-09 15:00:00
115,1634.91,1645.43,1624.82,1624.83,1525896000,3078.95,5040277.78,2018-05-09 16:00:00
116,1618.42,1640.19,1606.07,1634.91,1525899600,4505.68,7276818.69,2018-05-09 17:00:00
117,1633.72,1647.65,1618.14,1618.42,1525903200,2453.33,4019507.55,2018-05-09 18:00:00
118,1626.63,1636.85,1608.97,1633.72,1525906800,3041.68,4929234.76,2018-05-09 19:00:00
119,1636.91,1654.27,1626.74,1626.74,1525910400,4238.06,6960157.19,2018-05-09 20:00:00
120,1636.93,1660.12,1635.92,1637.17,1525914000,3073.11,5068530.4,2018-05-09 21:00:00
121,1640.29,1642.73,1625.02,1636.93,1525917600,2132.5,3484242.19,2018-05-09 22:00:00
122,1641.81,1644.77,1630.34,1640.29,1525921200,1050.3,1720533.83,2018-05-09 23:00:00
123,1652.51,1661.34,1641.23,1641.81,1525924800,1230.83,2035736.23,2018-05-10 00:00:00
124,1642.39,1663.3,1640.87,1652.51,1525928400,1926.36,3185803.49,2018-05-10 01:00:00
125,1628.62,1644.11,1618.21,1642.39,1525932000,2335.14,3809772.36,2018-05-10 02:00:00
126,1654.83,1662.22,1626.01,1628.52,1525935600,2398.32,3939982.96,2018-05-10 03:00:00
127,1653.35,1664.45,1652.17,1654.83,1525939200,2148.99,3565388.19,2018-05-10 04:00:00
128,1653.67,1660.41,1643.12,1653.37,1525942800,1455.77,2403940.45,2018-05-10 05:00:00
129,1659.55,1665.05,1644.23,1653.67,1525946400,1740.52,2884139.33,2018-05-10 06:00:00
130,1657.15,1661.21,1651.98,1659.55,1525950000,1462.26,2422875.49,2018-05-10 07:00:00
131,1642.28,1657.77,1609.54,1657.15,1525953600,6756.35,11058738.67,2018-05-10 08:00:00
132,1652.11,1659.17,1638.65,1642.31,1525957200,2686.81,4439192.33,2018-05-10 09:00:00
133,1641.1,1653.5,1639.1,1652.11,1525960800,2246.85,3696298.87,2018-05-10 10:00:00
134,1643.41,1650.72,1638.99,1641.1,1525964400,1264.64,2078940.4,2018-05-10 11:00:00
135,1644.03,1648.19,1642.75,1643.47,1525968000,564.25,928475.74,2018-05-10 12:00:00
136,1578.69,1644.05,1558.7,1644.05,1525971600,18720.94,29693818.04,2018-05-10 13:00:00
137,1581.51,1583.83,1554.6,1578.56,1525975200,6520.44,10229957.97,2018-05-10 14:00:00
138,1559.84,1581.58,1557.14,1581.51,1525978800,5041.02,7889272.2,2018-05-10 15:00:00
139,1554.7,1561.44,1540.08,1559.84,1525982400,4570.81,7082716.29,2018-05-10 16:00:00
140,1554.44,1566.83,1549.78,1554.7,1525986000,1785.83,2784947.39,2018-05-10 17:00:00
141,1551.33,1557.73,1526.63,1554.44,1525989600,4153.39,6405596.87,2018-05-10 18:00:00
142,1519.84,1552.51,1508.8,1551.26,1525993200,5014.58,7642637.68,2018-05-10 19:00:00
143,1534.55,1543.56,1488.0,1519.84,1525996800,7728.2,11647810.41,2018-05-10 20:00:00
144,1522.57,1541.26,1511.43,1534.55,1526000400,2749.66,4206801.37,2018-05-10 21:00:00
145,1501.6,1532.35,1501.47,1522.57,1526004000,2458.14,3731479.59,2018-05-10 22:00:00
146,1518.98,1524.98,1497.73,1501.58,1526007600,2371.3,3593610.94,2018-05-10 23:00:00
147,1533.33,1543.52,1518.6,1518.98,1526011200,2350.64,3614822.29,2018-05-11 00:00:00
148,1554.88,1554.88,1532.45,1533.33,1526014800,2503.65,3866380.65,2018-05-11 01:00:00
149,1450.19,1556.67,1446.91,1554.92,1526018400,11858.32,17632256.15,2018-05-11 02:00:00
150,1404.97,1470.02,1366.85,1450.19,1526022000,22495.32,31750855.18,2018-05-11 03:00:00
151,1424.03,1453.97,1404.12,1404.19,1526025600,11286.57,16152013.88,2018-05-11 04:00:00
152,1376.0,1424.03,1342.25,1424.03,1526029200,11162.33,15300095.55,2018-05-11 05:00:00
153,1377.32,1418.43,1366.99,1376.0,1526032800,9395.55,13096382.15,2018-05-11 06:00:00
154,1349.63,1388.6,1344.43,1377.55,1526036400,9919.77,13571585.87,2018-05-11 07:00:00
155,1362.1,1372.49,1309.56,1349.63,1526040000,17427.79,23355815.68,2018-05-11 08:00:00
156,1364.48,1385.18,1352.97,1362.1,1526043600,6709.57,9210966.63,2018-05-11 09:00:00
157,1435.13,1437.4,1364.76,1364.76,1526047200,11551.99,16297293.37,2018-05-11 10:00:00
158,1400.39,1435.29,1385.27,1435.29,1526050800,5752.73,8114905.5,2018-05-11 11:00:00
159,1420.89,1435.09,1400.12,1400.39,1526054400,5810.12,8254896.4,2018-05-11 12:00:00
160,1406.91,1436.09,1393.95,1420.89,1526058000,4141.19,5864096.51,2018-05-11 13:00:00
161,1398.06,1406.92,1391.45,1406.91,1526061600,3876.79,5426558.69,2018-05-11 14:00:00
162,1401.53,1419.65,1398.05,1398.05,1526065200,3494.88,4924892.36,2018-05-11 15:00:00
163,1353.37,1405.36,1333.4,1401.53,1526068800,9796.33,13264055.51,2018-05-11 16:00:00
164,1331.2,1361.52,1319.35,1353.37,1526072400,5566.0,7457052.78,2018-05-11 17:00:00
165,1360.27,1370.08,1331.17,1331.2,1526076000,4200.73,5696255.72,2018-05-11 18:00:00
166,1367.01,1387.18,1357.1,1360.27,1526079600,3425.77,4703053.14,2018-05-11 19:00:00
167,1413.03,1423.19,1366.34,1367.01,1526083200,5036.66,7091463.86,2018-05-11 20:00:00
168,1389.4,1413.26,1371.64,1413.2,1526086800,3590.04,4987490.36,2018-05-11 21:00:00
